Rank	Score	Penalty	Country	Name
38473	7	-49922880468	Bangladesh	M.H.TIPU
38507	7	-50474423493	Bangladesh	sql_slammer
38518	7	-50668914074	Bangladesh	J.R.Fahim
38550	7	-51405759141	Bangladesh	muntasiraonik
38571	7	-51746696319	Bangladesh	KhanShaheb
38589	7	-51996084850	Bangladesh	indro.cse.bu@gmail.com
38600	7	-52143204025	Bangladesh	Propo_41
38614	7	-52305862865	Bangladesh	IWanna_MightiestDisciple
38625	7	-52499263187	Bangladesh	dasRatul
38637	7	-52653205714	Bangladesh	emrulk1
38653	7	-52901170078	Bangladesh	shafiul_sumon
38662	7	-53133059065	Bangladesh	Sajon
38674	7	-53279053712	Bangladesh	subreenahossain
38700	7	-53820653302	Bangladesh	nahid_binary
38707	7	-53928106579	Bangladesh	Symom
38714	7	-54073966936	Bangladesh	Sajjad_fc13
38717	7	-54112515676	Bangladesh	Alvy
38724	7	-54267090401	Bangladesh	Shantona
38762	7	-54810625308	Bangladesh	rakibmozumder
38821	7	-55824796368	Bangladesh	Aroni
38829	7	-55977806316	Bangladesh	lazy_coder_
38892	7	-56858125359	Bangladesh	Oyshik
38897	7	-56922275026	Bangladesh	Saimon_7
38914	7	-57143462881	Bangladesh	rana_hossain
38928	7	-57389041146	Bangladesh	Nafisa18
38966	7	-57991786389	Bangladesh	sumiya
39010	7	-58930006106	Bangladesh	rasel_hasan
39025	7	-59360564383	Bangladesh	Shakib_SRK
39052	7	-59974774720	Bangladesh	humairashetu
39060	7	-60101462176	Bangladesh	shishir_roy
39108	7	-60787605191	Bangladesh	Appsdreamers
39159	7	-61580132150	Bangladesh	Prottay
39160	7	-61594833067	Bangladesh	rakib7
39190	7	-62087406211	Bangladesh	nafis0014
39224	7	-62728256000	Bangladesh	heena567
39231	7	-62854431649	Bangladesh	plab0n
39253	7	-63327054421	Bangladesh	Arima_Kishou_99
39264	7	-63474097611	Bangladesh	dk23
39267	7	-63507896380	Bangladesh	SazzadSowmik
39276	7	-63752193581	Bangladesh	Nazin
39282	7	-63843474450	Bangladesh	mimebdinfo
39290	7	-64002370853	Bangladesh	jaahid37
39310	7	-64248703467	Bangladesh	fardin_abir
39311	7	-64263779556	Bangladesh	iftakharul108288
39313	7	-64309866626	Bangladesh	Tahsinurhabib
39344	7	-64790396850	Bangladesh	TheSuperMale
39355	7	-65011175354	Bangladesh	Joynal_Alam
39377	7	-65362173844	Bangladesh	robin_aust
39404	7	-65831433128	Bangladesh	Ahnaf_Alam
39419	7	-66036905571	Bangladesh	Night-s_King
39426	7	-66109706349	Bangladesh	emon21
39443	7	-66430387249	Bangladesh	T-2
39487	7	-67119082233	Bangladesh	Emran135
39493	7	-67170580490	Bangladesh	Sajidul_Jami
39511	7	-67420081142	Bangladesh	Nazmush_shamael
39516	7	-67515141679	Bangladesh	seeker#007
39533	7	-67846586036	Bangladesh	tawseef
39539	7	-68006257153	Bangladesh	Shaown224
39541	7	-68030882334	Bangladesh	asma_chy
39557	7	-68236782014	Bangladesh	HRHabib
39592	7	-68765143409	Bangladesh	mrrahman
39634	7	-69638708083	Bangladesh	Thasin_Sheikh
39662	7	-70147296025	Bangladesh	toki64
39669	7	-70188756385	Bangladesh	pronobmozumder
39728	7	-71416961446	Bangladesh	dhakash
39730	7	-71456625425	Bangladesh	salsabil
39750	7	-71712276010	Bangladesh	showvike
39755	7	-71783677553	Bangladesh	sadia_30
39757	7	-71796133207	Bangladesh	mimi0007
39763	7	-71913411058	Bangladesh	tr_ratul
39774	7	-72097155414	Bangladesh	Pinto_LU
39778	7	-72113213507	Bangladesh	tanvirsaad
39867	7	-73708262846	Bangladesh	AminHossain80
39928	7	-74587298010	Bangladesh	Tamim365
39933	7	-74644569154	Bangladesh	shawon_majid
39939	7	-74688387727	Bangladesh	@MFT10
39966	7	-75133929813	Bangladesh	algokiller
39986	7	-75603253493	Bangladesh	Tithi_saha
40007	7	-76066873071	Bangladesh	sm_shihab
40062	7	-77452787473	Bangladesh	SjAlim
40086	7	-78029788954	Bangladesh	Shaphil
40087	7	-78068051237	Bangladesh	U1904103
40110	7	-78683295996	Bangladesh	ADS__
40128	7	-79115506933	Bangladesh	merajatul
40133	7	-79262581324	Bangladesh	Shimul07
40214	7	-81597185950	Bangladesh	RayhanM2
40240	7	-82600665663	Bangladesh	muzakker
40255	7	-83182567409	Bangladesh	OLAF
40271	7	-83618987871	Bangladesh	MAC45
40285	7	-84341192597	Bangladesh	PUJA_BISWAS
40289	7	-84564950380	Bangladesh	Ferb97
40402	7	-90161643159	Bangladesh	R1shad
40436	7	-91922341787	Bangladesh	Cloud105
40445	7	-92280504991	Bangladesh	Nayeem1013
40511	7	-94697318587	Bangladesh	Priyojeet
40513	7	-94742803917	Bangladesh	Sahid013
40536	7	-95441888613	Bangladesh	avipartho
40551	7	-95880412822	Bangladesh	Arindom
40564	7	-96303158688	Bangladesh	nuronialBlock
40592	7	-97021349031	Bangladesh	mapplee
40604	5	-10480223219	Bangladesh	nahid84
40627	5	-49771385937	Bangladesh	Rc28
40656	5	-69041318786	Bangladesh	hackerz
40671	5	-83023622715	Bangladesh	rini.nusrat2015@gmail.com
40698	0	0	Bangladesh	AHT...
40698	0	0	Bangladesh	Abdur_Rahman
40698	0	0	Bangladesh	Abir101
40698	0	0	Bangladesh	Abrar535
40698	0	0	Bangladesh	Afeef906
40698	0	0	Bangladesh	Alian
40698	0	0	Bangladesh	AlviAnowar
40698	0	0	Bangladesh	Aminun
40698	0	0	Bangladesh	Arafat6462
40698	0	0	Bangladesh	Ashiq_Madridista
40698	0	0	Bangladesh	CoderSultan
40698	0	0	Bangladesh	Didar.Islam
40698	0	0	Bangladesh	Ebon
40698	0	0	Bangladesh	FahadFoysal
40698	0	0	Bangladesh	FahimMuntashir
40698	0	0	Bangladesh	FahimWHHP
40698	0	0	Bangladesh	JOHERULHOQUE
40698	0	0	Bangladesh	Jalal_LU
40698	0	0	Bangladesh	Jammema
40698	0	0	Bangladesh	Jayem
40698	0	0	Bangladesh	Jobair
40698	0	0	Bangladesh	JyotiChakma
40698	0	0	Bangladesh	Kabid1026
40698	0	0	Bangladesh	LED420
40698	0	0	Bangladesh	Lazy_coder
40698	0	0	Bangladesh	MAhinRAiYan
40698	0	0	Bangladesh	MD_Shifat_Hasan
40698	0	0	Bangladesh	Mahadi-Shadhin
40698	0	0	Bangladesh	Md.Raihan
40698	0	0	Bangladesh	Md.Shakil9
40698	0	0	Bangladesh	Mdkais3
40698	0	0	Bangladesh	MesbahHasan
40698	0	0	Bangladesh	Monna4335
40698	0	0	Bangladesh	NafizAnam
40698	0	0	Bangladesh	Nahin
40698	0	0	Bangladesh	Nuhash_47
40698	0	0	Bangladesh	PSTU_Spectre
40698	0	0	Bangladesh	Rafee139
40698	0	0	Bangladesh	RakibHossain
40698	0	0	Bangladesh	Rhims
40698	0	0	Bangladesh	Rintarou
40698	0	0	Bangladesh	Roni95
40698	0	0	Bangladesh	Ryan143
40698	0	0	Bangladesh	SAYEM_1526
40698	0	0	Bangladesh	SaadmanSakib
40698	0	0	Bangladesh	Saidul_Islam
40698	0	0	Bangladesh	SaykaT
40698	0	0	Bangladesh	Shababn01
40698	0	0	Bangladesh	Shanjoy
40698	0	0	Bangladesh	ShiblyRahman
40698	0	0	Bangladesh	Shoan
40698	0	0	Bangladesh	Srijan66
40698	0	0	Bangladesh	Suf1an
40698	0	0	Bangladesh	Swarnajit
40698	0	0	Bangladesh	SwatRat
40698	0	0	Bangladesh	Tofael001
40698	0	0	Bangladesh	Tusher_02
40698	0	0	Bangladesh	Vhumi
40698	0	0	Bangladesh	Virusmhr
40698	0	0	Bangladesh	Wasi0569
40698	0	0	Bangladesh	Zafrinzara
40698	0	0	Bangladesh	[Galib]
40698	0	0	Bangladesh	_mukim_
40698	0	0	Bangladesh	absarrahman
40698	0	0	Bangladesh	afra_oishee
40698	0	0	Bangladesh	aitvet
40698	0	0	Bangladesh	anisul.mahmud
40698	0	0	Bangladesh	arfbllh
40698	0	0	Bangladesh	arfin
40698	0	0	Bangladesh	asifIsBored
40698	0	0	Bangladesh	efat
40698	0	0	Bangladesh	esanalok
40698	0	0	Bangladesh	faisal47
40698	0	0	Bangladesh	faisalshawon
40698	0	0	Bangladesh	farhan99
40698	0	0	Bangladesh	graywizard
40698	0	0	Bangladesh	hafsa20
40698	0	0	Bangladesh	hazzazbinfaiz
40698	0	0	Bangladesh	joker.rashed
40698	0	0	Bangladesh	kirsch
40698	0	0	Bangladesh	ksabrina
40698	0	0	Bangladesh	maruf22
40698	0	0	Bangladesh	maslenia
40698	0	0	Bangladesh	montaqiumtanjil
40698	0	0	Bangladesh	mspartho
40698	0	0	Bangladesh	mubinakib
40698	0	0	Bangladesh	nahid_hasan_mehedi
40698	0	0	Bangladesh	nazmul98
40698	0	0	Bangladesh	nazmul_anik
40698	0	0	Bangladesh	nur_anik
40698	0	0	Bangladesh	omifarhan_75
40698	0	0	Bangladesh	ovibaidya72
40698	0	0	Bangladesh	pessimist
40698	0	0	Bangladesh	raajpujtro
40698	0	0	Bangladesh	rashed7206
40698	0	0	Bangladesh	rifatalvihabib
40698	0	0	Bangladesh	rownok
40698	0	0	Bangladesh	rumapaul638
40698	0	0	Bangladesh	sajibhasan
40698	0	0	Bangladesh	sakib_brur
40698	0	0	Bangladesh	sakibulhabib
40698	0	0	Bangladesh	shadow.crawler
40698	0	0	Bangladesh	shahriarraka
40698	0	0	Bangladesh	sharif10
40698	0	0	Bangladesh	sharif2499
40698	0	0	Bangladesh	sheikhalamin
40698	0	0	Bangladesh	sumaia
40698	0	0	Bangladesh	tridivroy
40698	0	0	Bangladesh	ujas
40698	0	0	Bangladesh	unicornova
40698	0	0	Bangladesh	wuz
